"","text","screen_name","user_id","created_at","favorite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"3583","@kylegriffin1 They’re not minority rights in the Senate they’re losing party temper tantrums","TominAZ","14141233",2021-03-17 19:56:22,0,2,"",58,199,NA,"en"
"3584","Tonight's Twitter Party has officially ended! We trended at 37th spot. It's okay guys. We did our best naman. Bawi next time! <U+0001F609>

I hope tomorrow will be a better day for everyone (especially sa mga spammers). Lets spread more love and positivity <U+0001F49A>

#CrisDrea || Crismar &amp; Andrea https://t.co/Y1bM3VLcKV","crisandipods","1340905564948160512",2021-03-17 19:56:21,0,26,"",130,136,NA,"en"
"3585","And just like that boys and girls, it’s time to party <U+0001F913>","Call_me_Khris","2469450273",2021-03-17 19:56:21,0,0,"Radford, VA",424,822,NA,"en"
"3586","party party party","boorbuja_","1196108912099020801",2021-03-17 19:56:20,0,0,"she ",48,88,NA,"en"
"3587","A man has been arrested on suspicion of the indecent assault and murder of Stuart Lubbock, who died twenty years ago after a party at the home of the entertainer, Michael Barrymore.

Stuart was found unconscious in a swimming pool in Essex - he'd suffered 'horrific injuries'. https://t.co/sggPItG6Ru","Dissentra","45746264",2021-03-17 19:56:20,0,8,"Cyprus",5041,4889,NA,"en"
"3588","Can’t wait to the beautiful days coming back, I want to go freely enjoy party and bully my slaves.. <U+0001F608><U+0001F608><U+0001F929>

Hâte de retrouver les beaux jours et d’aller humilier mes chiennes <U+0001F60E>

#Summer2021 #StopCOVID19 #bullying #slave #goddess https://t.co/aXQrzGTjX6","AAbahel","1358111521549778948",2021-03-17 19:56:20,0,3,"",6,13,NA,"en"
"3589","#TPLF is a party that ruled, embezzled, committed genocides &amp; crime against humanity in #Ethiopia for 27 yrs.

On Nov 4, they attacked #ENDF killing &gt;1k soldiers, committed #MaiKadra massacre, firing rockets to cities. #Ethiopia'ns don't have problem with #Tigray'an rather #TPLF. https://t.co/Bf4nAaiXQ6","Ethiopi71266458","1357711448500285441",2021-03-17 19:56:20,0,30,"",388,504,NA,"en"
"3590","- ETC SO ON &amp; SO FORTH

THEY ARE UTILIZIN’

THEM DEVICES

AS A BRIDGE TO PUMP

STRESS AND TENSION

INTO MY MUSCLES &amp; JOINTS

WHICH MEANS

YALL

ARE PARTY TO

A CONSPIRACY TO

COMMIT MURDER

THE MORE YOU KNOW

YALL

<U+0001F1FA><U+0001F1F8><U+270C><U+FE0F>","walkfox2","1364876642422829063",2021-03-17 19:56:18,0,0,"",0,20,NA,"en"
"3591","Chelsea Road, Litherland, 1945 in 2021

Another V.E. Day street party, not far from that last photo https://t.co/Kac8QE1nGu","jacbq","460154736",2021-03-17 19:56:18,0,1,"North,England",677,856,NA,"en"
"3592","AISHA'S BRIDAL SHOWER!
Get you friends who know how to party like hers<U+0001F483>
<U+0001F4F8> @sadeeqshehu_
Decoration @sa_showers
Cake/snacks @xahrahs_delight
Cupcakes/snacks @ms_teemaarh
Mocktails @mareeyam_a
Dj @king_djasorock
#minnabride #happybride #goals #bridalshower #sashowers #happy #tbt https://t.co/sY0EV0rYO4","Hamzainuwa424","2342168769",2021-03-17 19:56:18,0,4,"Niger, Nigeria",1488,1809,NA,"en"
"3593","@bellesareblue @BAZ__17 @first4advice1 @2351onthelist @RuaraidhFriseal @Kat_Bee_123 @standfree3 @scotfax @WeeMac_donald @Bobbofitz @DarkSideoDunoon @StevenM95164330 @IANGREY2 @AudioKid3 @ColinMair3 @Notinmy45877876 @_Caledonia @bucketheidista @janner_planner @Francis92802166 @Jamesreilly65 @steveja89368890 @A_Atkinson1962 @VoteSNPOut @Douglas4Sandra @salvai6 @bigscrab @ScreamNevermore @Jim1Jas @dougie_mitch @NorthOfTheCrap @sunshineonleith @ScobbieJames @keirhardie4 @Peterbojangles @maskeldie @JohnDunipace @LadySandison @BagginsGSX1250 @IanAbNe @BigBhoy18881 @Nod641 @StueyPhooey @SammyBoy1610 @DodieGale @KeithRSteele @zepp4321 Rubbish, if we get Independence new parties will be form or old ones will reform. The SNP will have to reform itself as well. I joined the SNP for only one thing, Independence. If we get it I will leave the SNP and go back to a socialist party.","D4444Syd","939348013",2021-03-17 19:56:18,1,0,"Dundee",3097,3601,NA,"en"
"3594","LOCALS PARTY PT. 7278228 https://t.co/QjdHb9KZnj","GiovannaVanore","4715495177",2021-03-17 19:56:17,0,2,"Sangiulia",174,63,NA,"en"
"3595","@MimiJ9 @TJDunningham Blocking people whose political position you disagree with isn't the best way to engage with politics.
Just as Starmer leadership seeks to rid the Labour Party of dissenting voices, you rid your time line of people with differing analysis.
It's not a good way to persuade.","TJDunningham","3001649721",2021-03-17 19:52:17,0,1,"<U+0001F30D> ",1876,1349,NA,"en"
"3596","@obknit London, Manchester, Birmingham and Leeds-Bradford are the four biggest urban areas.
https://t.co/KqiZffy2IV

If you look at cities on their own it can be very misleading.
https://t.co/LpqaTNPopV","Sensible_Party","948224446808109056",2021-03-17 19:53:10,1,0,"London, England",1833,4613,NA,"en"
"3597","@Bright_Gate @Berkorichard @lewis_goodall He said: ""It easier to talk to your next door neighbour isn’t it?""
I pointed out it wasn't.
Why are many remainers incapable of understanding the English language?
Remainers always say brexiteers are thick but they fail to understand that they are the ones who don't have a clue.","Sensible_Party","948224446808109056",2021-03-17 19:56:17,0,0,"London, England",1833,4613,NA,"en"
"3598","@CherieDamour_ My mom once met @MaryamNSharif while she was in Adiala, right after the passing of her Kulsoon bibi. She was obviously in mourning, but she made sure that my mom met Mian sb during the meeting hour in presence of the top party leadership. They're both extremely humble people.","slickahsan","929983533107511296",2021-03-17 19:56:17,0,3,"<U+067E><U+0627><U+06A9><U+0633><U+062A><U+0627><U+0646>",403,867,NA,"en"
"3599","@Sando979 @Froggy14413131 @SuperNGuy @SmashMarioPro It’s not surprising when the standard for dlc characters has been 3rd party reps. 6/9 dlc characters were 3rd party so far and by default a 3rd party rep is more exciting from a hype perspective.  It also doesn’t help that all the 1st party dlcs have been from very recent games.","ScrumboTheThird","893576841029591041",2021-03-17 19:56:16,0,0,"Oregon, USA",18,47,NA,"en"
"3600","The great thing about St. Patrick’s Day is no matter what city I’ve been in, it always reminds me of every wedding, funeral, birthday, baptism, 1st communion, christening, confirmation, last rites, someone is pregnant again, rehab release, etc family party I’ve ever attended","Social_Mime","242312067",2021-03-17 19:56:16,0,12,"",14471,6705,NA,"en"
"3601","As far as I can tell the Conservative and Unionist Party is guilty of causing 300,000 unnecessary deaths (with austerity and badly managed Covid) and their MPs should all be in prison and their organisation declared 'terrorist'.
Reasoned argument against, anyone?","Tim_JR_Hill","163852928",2021-03-17 19:56:15,1,0,"Lincolnshire, UK.",3384,3780,NA,"en"
"3602","Today, raised the issue of 2% penalty imposed by @mybmc on every property in Mumbai when the matter is pending in the Supreme Court. All party supported this and I demand that @mybmc should immediately stop levying this penalty. #PropertyTax https://t.co/omeO1qNyCn","AmaanShaikh1106","1160169562664386566",2021-03-17 19:56:15,0,12,"Mumbai, India",92,330,NA,"en"
"3603","@thebard1313 @rgay why is it so important to you to push back on me and not white people? when i tell you of sinophobia from the democratic party, and you say, ""no, that's not convincing,"" am i the crazy one? did i imagine it all?","crispypadthai","1229234783529656321",2021-03-17 19:56:14,0,0,"",41,326,NA,"en"
"3604","“Retired Supreme Court Justice Antonio T. Carpio will head the #1Sambayan, which consists of sectoral groups that will form a slate of national candidates, the party said in an e-mailed statement on Wednesday.” https://t.co/IleCiWKwus","MaamSyj","4184166614",2021-03-17 19:56:14,0,5,"National Capital Region, Repub",9379,1226,NA,"en"
"3605","@culturaldude @InProportion2 @BorisJohnson @MattHancock Our govt are equally incompetent, insane and thus dangerous. That the @Conservatives @1922Committee will not remove them from power tells us the party in question are also rotten to the core.","Bluebell2201","804306444531236864",2021-03-17 19:56:14,0,1,"London, England",1141,1435,NA,"en"
"3606","@edwinmchoi We don’t hold Bitcoin for clients...it would be helping a client find where/how to buy.  What are their options. Then if they are comfortable learning how to self custody etc. or understanding the risks of trusting a third party custodian. It’s about finding a comfort level.","IDFinancial","614806252",2021-03-17 19:56:14,1,0,"Indianapolis, IN",859,760,NA,"en"
"3607","In fact, it's across the board. In the last election cycle alone, Dem candidates took a collective total of $240 million from the health sector and insurance industry, even more than Republicans! And we're supposed to believe they're the ""party of health care?"" #VoteForMedicare https://t.co/I7Za1jnvxa","VoteForChanges","1277727553202110467",2021-03-17 19:56:14,0,8,"",1204,1529,NA,"en"
"3608","@carpenterokey @_AetherStar @blkbolshevik They've had political power since the beginning, they had a parliamentarian election in 2019, the two most supported are the workers party and the social democratic party. You can literally google this you smooth brain.","skullontheleft","1313554221623635972",2021-03-17 19:56:14,0,0,"",16,79,NA,"en"
"3609","Great co-hosts tom- Our new club “The Sonic Branding Salon Launch Party!” with @DrTeriFisher, @bretkinsella, @peteerickson, @debbiemillman, @JodiKrangle, @NoelleSilver_, Len Herstein, @Dr_Durgam Tomorrow, Mar 18 at 3:00 PM EDT on @joinclubhouse. Join us! https://t.co/uWo5DBkS7F","audiobrain_ny","66739552",2021-03-17 19:56:12,1,0,"New York City",676,1285,NA,"en"
"3610","I love Treasure Planet so much, i just wanna host a full watch party to watch it with me aaaaaaaaaaa","A5HETRAY","1211450651521110022",2021-03-17 19:56:12,2,0,"finland",95,90,NA,"en"
"3611","@Breaking911 Party liners are so brainwashed. 

Some are saying “Biden’s America” and others saying “Trump’s America”. 

Both look so pathetic.","chair_this","1267749338551332864",2021-03-17 19:56:12,0,0,"BuyHighSellLow",4,34,NA,"en"
"3612","Was also told Fuchs was in Florida at the time the recording was made, which is a 2-party consent state.","nymets22","40601552",2021-03-17 19:56:11,0,89,"Sacramento CA",1439,3538,NA,"en"
"3613","@elenoirecaltier stasera BIG PARTY CON PIGLY E WHISKY BABY A","ellazeljaeva","2899303030",2021-03-17 19:56:11,0,0,"Ella Leslie Liebes Zeljaeva <U+0001F517>",2792,1426,NA,"en"
"3614","my dad and i voted for the same party....... pls there is a glitch in the simulation<U+0001F62D><U+0001F62D> https://t.co/Uji7jYvVye","rcckgrimes","975804846",2021-03-17 19:56:10,0,0,"14/50<U+0001F98B>",1348,155,NA,"en"
"3615","@PaulBongiorno @RNBreakfast Party before gender. Sad","markybrown71","3179872538",2021-03-17 19:56:10,2,0,"",36,113,NA,"en"
"3616","YOOOOOO
My project with Scary Pool Party has dropped! 50 minutes of incredible tunes by Scary Pool Party and 50 minutes of unique visuals by me! Go peep! 

(@/scarypoolparty on IG)

https://t.co/htsgq7hoGX https://t.co/98SU3Phrzs","jetstar888","735569173355565058",2021-03-17 19:56:10,0,48,"678",524,423,NA,"en"
"3617","Dear @paramountplus,
There’s no better show on TV than #WynonnaEarp, and that’s party due to its incredible LGBTQ representation, as shown through WayHaught. If you #BringWynonnaHome to your network, you can help to continue their beautiful, incredibly important story! https://t.co/gJ48I1n3lm","Ems29774120","1358345044621750278",2021-03-17 19:56:10,0,1,"<U+0001F1EC><U+0001F1E7>",77,125,NA,"en"
"3618","@Daddy_Ikari @hdjs47430122 @GPrime85 @xlosernamex @RationalDis Yeah, you have a point, if anything I'm just tired of strawmen comics being made by either political party, it takes away any opportunity at discourse and only serves as a means to get a reaction","SithLordRevanou","1175082867355004929",2021-03-17 19:56:10,0,0,"",46,2032,NA,"en"
"3619","The first article from my dissertation, defended July 2020, is available online @EUP_TheJournal 

Party group collapse and strategic switching in the European Parliament

https://t.co/QqWtRmc4fm. 

1/10","KulahciE","1079105040831389698",2021-03-17 19:56:09,0,6,"Brussels",439,908,NA,"en"
"3620","@DanniJavaid94 @piersmorgan @GayleKing @Oprah No one stopped Meg or H speaking about “nonce Andy” but as usual they made it all about them. They had the platform and shock gave a pity party instead.","Neil17457720","1019288845244928000",2021-03-17 19:56:09,1,0,"",16,127,NA,"en"
"3621","@Hammy04636585 @Tim_Walz If you wedding party is over 50 ppl, you cannot book a wedding.","radahs71","2955461816",2021-03-17 19:56:08,0,0,"Hamburg, mn",41,226,NA,"en"
"3622","@YoungShank Ok party pooper","KMoneyyy216","1330232352044355594",2021-03-17 19:56:07,0,0,"Cleveland, OH",191,182,NA,"en"
"3623","Hello, @WHO !

Korean boy group, Super Junior (@SJofficial), had just released a song called House Party containing lyrics about health protocol for COVID-19.

I hope you can share it to spread awareness for people around the world <U+263A><U+FE0F>

Thank you!
https://t.co/bnddWMmk2E","karo_hz","406783980",2021-03-17 19:50:38,0,0,"",127,760,NA,"en"
"3624","Happening now! Today between 1p.m. and 2p.m., @GaryandShannon will host a Virtual St. Patrick's Day party on @KFIAM640's Youtube and Facebook channels! https://t.co/fMWOiXf5Fr","KFIAM640","17077313",2021-03-17 19:56:07,0,0,"Southern California",55961,727,NA,"en"
"3625","Dinner Party is one of the best episodes of TV ever https://t.co/dxx3Uwl0gq","djohn90","105382480",2021-03-17 19:56:06,1,0,"Dallas",936,4798,NA,"en"
"3626","@DannyAaronsFUT Got Daglish and Maradona from icon packs, Akanji from party bag and doing an icon pack tomorrow https://t.co/6FnbaJXrkl","Ryan__callaghan","1367196495691345921",2021-03-17 19:56:06,0,0,"",2,10,NA,"en"
"3627","There's a pot of good pot at the end of a rainbow: Snoop Dogg leads the search party

There's a pot of good pots at the end of a rainbow: Martha Stewart leads the search party","GimmeDemTxTacos","1390929631",2021-03-17 19:56:05,0,46,"West Texas",3281,1918,NA,"en"
"3628","it’s a beautiful day in kalamazoo. go outside, wear a mask, stay six feet away from each other, and you can drink and socialize as much as you’d like. 

536,000+ americans are dead. 
party safely.

- buster","Sparty269","808043574",2021-03-17 19:56:05,0,1,"",534,1466,NA,"en"
"3629","@AdamBandt A bit rich coming from the party that denied Australia real action on climate change a decade ago","Car12313","1867204416",2021-03-17 19:52:45,0,0,"Canberra",17,159,NA,"en"
"3630","@Tony_Burke @RhysParton @AlboMP @AustralianLabor @RichardMarlesMP @tanya_plibersek @LindaBurneyMP @Bowenchris Tony this is a bit rich from the greens given they were the party that denied Australia real action on climate change a decade ago....pleae dont let them get away with this hypocrisy....cheers","Car12313","1867204416",2021-03-17 19:56:03,0,0,"Canberra",17,159,NA,"en"
"3631","@WernerVonKerman I mean the republican party has gone wildly right into fascist land, while the left-liberals have gained more power than the moderates and several key leadership posts","merovingians","1424015522",2021-03-17 19:56:02,0,0,"York, our Green & Septic isle",899,691,NA,"en"
"3632","@zerohedge The year is 2050, The latest democratic party is blaming Trump for Space Aids stating "" Well if he didn't make the space force we wouldn't have space aids!""","CryptoPlatypus0","911775930133221378",2021-03-17 19:56:01,0,0,"",1411,193,NA,"en"
"3633","Bangladesh at a hall party in summer&gt;&gt;&gt;&gt;&gt; #GHB2B","officialfen__","908640410",2021-03-17 19:56:01,0,3,"",1471,1417,NA,"en"
"3634","I thinks its time for the RET forces to form a party in that way whoever remains with the ernemy of black people ANC would have revealed his true coulors. Its time for the RET forces to have their own movement. As much as some branches are polluted but the majority remains firm","SNtuli5","1153768117031620610",2021-03-17 19:56:01,0,2,"",127,87,NA,"en"
"3635","Remember dinosaur egg oatmeal? Planning my daughter’s 28th birthday party. (It’s funny because it’s true)","EmtheEmm","1246163638521679872",2021-03-17 19:56:00,3,0,"",360,376,NA,"en"
"3636","@visordown 125cc speedway bike thanks to a brilliant day @Rideandskidit for my stag party. https://t.co/txOQWFLOrz","kenbobcity","351868094",2021-03-17 19:55:59,1,0,"UK",86,259,NA,"en"
"3637","<U+0001F51E> t4e x strangers // Free use, bp, public humiliation, bondage, breeding, boobs

t4e goes to his first college party, little does he know that dancing will not be the only thing he will do","bbabybunkoo","1320434616633823237",2021-03-17 19:55:58,0,17,"she/her",1263,83,NA,"en"
"3638","This is the New Republican Party, Realize this Americans!  We need to stop it now!!!!! https://t.co/NvmwaFIGgr","strongwoman536","736690851338821636",2021-03-17 19:55:58,0,0,"Phoenix, AZ",93,224,NA,"en"
"3639","Edit: have a party over zoom or with your roommates/family or bubble. #StaySafe #covidsk https://t.co/dLkDGrFxaS","rjoncas","273637249",2021-03-17 19:55:57,0,0,"Un acadien en exil",192,313,NA,"en"
"3640","@nadreanjoku @NaomiSheltonDC What is a fiduciary duty you ask?  Nop,e it's not a secret oath or your next fave cocktail, but it is an obligation to act in the best interest of a certain party. In this case to act in the best interest of the organization which your board serves.","EdSLJr","36059841",2021-03-17 19:55:55,0,2,"Atlanta, GA",1034,892,NA,"en"
"3641","@DouthatNYT The Republican Party is a blocking coalition without credible policy threats in large part because they had the strong filibuster process to wield, to hide behind, and to unify them.

Weakening it might help the Rs become a party with actual policies again.","trumpisthefire","789319505214177284",2021-03-17 19:55:54,0,0,"",45,74,NA,"en"
"3642","See eh, Knowing when to leave is very important. 

That job. That party. That relationship.","sammyofphc","1244051408158183426",2021-03-17 19:55:53,0,436,"Port Harcourt",4118,3248,NA,"en"
"3643","@Snoesjoe @LChicago18 @Armada_JasonV @dprobbob @BrenSumner @Djangomydog @GJRboston @OssiFritsche @lmakowski3 @LoriRosenberg57 @Papi_B_Dubs @PEGGYFERRERA @enespacio @GetReal8675309 @AlvarezHashi @kristinresistin @Just_ReneaR @FromWhimsy @MikeB1MileHi @joedaddyhala @grayzpoo @Robthefrosty @paxtonkempf @MichaelChrisLA @Sunflwrgirl2 @erin_hartigan4 @Juliethewarrior Party Time <U+0001F609> https://t.co/w4O9Jgghc4","WvHannah1","1309587984887558145",2021-03-17 19:55:53,2,0,"Kearneysville,Wv",11350,8716,NA,"en"
"3644","He wants to protect minority voting rights in Congress ONLY because his party is in the minority. https://t.co/jBWWaKGQ6x","rwil8730","18083165",2021-03-17 19:55:52,0,0,"",88,279,NA,"en"
"3645","I'm discussing “<U+0001F389> Welcome Demi Lovato Party <U+0001F389>” with FADIA, Scott Marcus, Demi Lovato, @ratty, @ddlovato and @JackieAugustus. Now on @joinclubhouse. Join us! https://t.co/ETx6U3ZpS9","HugoRvs","1157079382172872704",2021-03-17 19:55:52,0,169,"Ilha do Governador, Rio de Jan",152,74,NA,"en"
"3646","@socratictruths @missyouemmy @dascott66 @AsaWinstanley @CarolineLucas They have a similar problem to Labour with the membership v party officials","Hibs_PANDA","1345169226647154689",2021-03-17 19:55:52,0,0,"Robin Hood City",64,506,NA,"en"
"3647","love 2 talk about the media covering up my party’s singularly greatest geopolitical achievement by posting a screenshot of a news story about it from NBC News","TheNamesKyle","282418152",2021-03-17 19:55:52,0,1,"Boston, MA",1043,873,NA,"en"
"3648","Genshin impact/TGCF au but HuaHua only comes home if gege is in your party. 
#hualian #<U+5929><U+5B98><U+8D50><U+798F> #TGCF #GenshinImapct #<U+539F><U+795E> #HeavenOfficialsBlessing https://t.co/3cDdgyJNNF","pequerem_uwu","1094721381596581888",2021-03-17 19:55:51,0,975,"México Mágico <U+0001F1F2><U+0001F1FD><U+2728><U+0001F44C>",76,120,NA,"en"
"3649","First Nations union delegates are in Canberra this week to push for a constitutionally enshrined First Nations Voice to the Parliament. The Labor party will not give up on the Voice. @tommayor11 #auspol https://t.co/6YTJzjEiPn","benclark12","321756658",2021-03-17 19:55:51,0,44,"",147,731,NA,"en"
"3650","#HousingFirst has rightly earned cross-party support and also earned a long-term commitment from Scottish Government in the 20-year strategy for housing. Why? Because it works <U+0001F44C><U+0001F3FD> What has been achieved in Scotland viewed as pacesetting in UK &amp; Europe <U+0001F44F><U+0001F3FB><U+0001F44F><U+0001F3FD> https://t.co/1SD8C6biro https://t.co/X7B8irqhg0","BordersRecovery","3306896867",2021-03-17 19:55:51,0,6,"Galashiels, Scotland",746,1752,NA,"en"
"3651","People want to ask why they’ve seen Asian people at fascist neocon rallies? It’s because of rhetoric like this. Even republicans use this kind of rhetoric to draw Asian people to their party. It’s sick.","Bottleage","18964282",2021-03-17 19:55:51,2,0,"Philadelphia, PA",746,686,NA,"en"
"3652","Of course my cousin voted for the racist party <U+0001F612>","MuneMarri","407919021",2021-03-17 19:55:51,0,0,"The Netherlands",274,715,NA,"en"
"3653","CHUNGHA 3K VIEWS PARTY !! reply with your fancams/edits and i'll stream them <U+0001F604>
https://t.co/Ui5oxC4kLC","starryminju","1327808019304890368",2021-03-17 19:55:51,1,0,"<U+300C>HE%HIM • MINOR • CARRD BYF<U+300D>",605,675,NA,"en"
"3654","@AnnMarieLarsso3 @Superbusinesz @vonderleyen Doesn’t matter who paid who. Contracts were/are in place. EU were late to the party, suspended roll out and are now being arseholes about the whole sorry situation they’ve allowed themselves to get into.","rush1_scott","957444967",2021-03-17 19:55:50,0,0,"",112,460,NA,"en"
"3655","nice article about a health secretary dealing with a public health emergency despite his party. Whatever the criticisms of the tone of the Don't Die of Ignorance campaign, the toll of HIV/AIDS would have been far worse in the UK were it not for Fowler 

https://t.co/DpmcyS42G0","lynninglis","253751875",2021-03-17 19:55:50,0,5,"",186,518,NA,"en"
"3656","@pauljimerson Sounds like one helluva party. Pun intended! <U+0001F389>","Barbie892","44686891",2021-03-17 19:55:50,1,0,"Oceanside, CA",4116,3801,NA,"en"
"3657","@RepCawthorn @GOPLeader When @gopleader, @leadermcconnell, and @gop stop being puppets to the #retrumpliQans and other #haters, they might allow their party to support Americans","PLiBoissonnault","269399408",2021-03-17 19:55:50,0,0," Boston, MA",92,428,NA,"en"
"3658","We didn't unite to stop the masks but we really need to unite to stop vaccine certificates to get into everyday venues otherwise we will all suffer .How will you feel if you have a party or a wedding or a wake and half the people you want to come aren't allowed in ?<U+0001F37E><U+0001F382><U+0001F942><U+0001F37B><U+0001F377><U+0001F370>","Margo87834000","1325504466469138432",2021-03-17 19:55:50,0,52,"",122,52,NA,"en"
"3659","@jessphillips @PhilipPullman Please as an MP @jessphillips / Opposition party what will that entail that could actually put a stop to all this, now or in oh so worse still 4 years?","GreaterSurely","1039420154701115392",2021-03-17 19:55:49,0,0,"",1898,4996,NA,"en"
"3660","@dxjennae on sunday we must do a HOB listening party <U+0001F97A>","visionesss","824120364",2021-03-17 19:55:49,0,0,"London, England",2484,1136,NA,"en"
"3661","So if you think allowing for more comprehensive and unambiguously responsible government when one party has a trifect would be an improvement, that's fine.

But don't expect that when we win, we govern and when we lose, governing pauses until we win again.","petespiliakos","1232145523",2021-03-17 19:55:48,1,0,"",1139,361,NA,"en"
"3662","@lilladyelfnsima hemen bi house party","sojelf","962411264487100416",2021-03-17 19:55:48,0,0,"sj, iKON, bap, block b, btob",818,495,NA,"en"
"3663","What are some of your favorite video games? Currently and overall. — Currently, Total War Warhammer 2! I've always loved the Total War series. Also simple stuff like Mario Kart or Mario Party. 

Overall, the Dragon Age series, Chr… https://t.co/TJ7UYRztWf","MaeveTheFox","961648056625258496",2021-03-17 19:55:48,1,0,"",1128,129,NA,"en"
"3664","@mandlenkosinyo5 @HarryMoganoh @BDliveSA Next elections DA will be CFP and CR17 will be DC EFF will be main opposition party and lastly and least ANC won't have money to register for elections. Guess who will come back. <U+0001F602><U+0001F602><U+0001F602>","jakaroomba","40431235",2021-03-17 19:55:48,0,0,"johannesburg, south africa",436,589,NA,"en"
"3665","@chaoticgaythey Late to the party here but https://t.co/kvhSIQqTX5","Snafflepuss","20155554",2021-03-17 19:55:48,0,0,"Brighton, England",2443,1512,NA,"en"
"3666","@OfficialAPCNg @MBuhari @OfficialPDPNig Big fat lies, so where are all those that stole or looted the treasure n now have also cross over to join d crimenals in ur party to loot the more. A friend of a thief is also a thief. Billions ve bn allocated
Turnaround maintenance of Refineries for years nothing to show for it.","francis37830414","778890423548932096",2021-03-17 19:55:47,0,0,"Federal Capital Territory, Nig",28,83,NA,"en"
"3667","Different party same tune https://t.co/lkHEvu4FE0","JavTheGhost","224287567",2021-03-17 19:55:47,0,0,"West side of the Death Star",209,151,NA,"en"
"3668","@jwagonersports @DriveShowMaine @929theticket Party time. Excellent.","AaronRJackson","81919349",2021-03-17 19:55:46,0,0,"Bangor",866,306,NA,"en"
"3669","I just realized I threw all of my closest friends a surprise bday party","PapiPlatanos","778725662341214211",2021-03-17 19:55:45,0,0,"",187,326,NA,"en"
"3670","@POTUS @POTUS forget the party Joe. Get the @IRS to distribute stimulus checks to SSI &amp; SSDI because your fuel prices are killing us!!","Susan78209100","1372269600159588353",2021-03-17 19:55:45,2,0,"",0,0,NA,"en"
"3671","@RepValDemings The GOP hates the average American.  They have become an elitist party that only cares about power and lining their pockets.  I can't understand why they keep getting elected to office.  I think we need better public education.","KJ12me","1048305866078867458",2021-03-17 19:55:45,0,0,"",96,219,NA,"en"
"3672","Come along next week to talk to the Green Party candidate for Mayor.  
""Demand a fairer London with Sian Berry"" https://t.co/L5MkzP4wP8 @EventbriteUK","FairLondon","952604484861091840",2021-03-17 19:55:44,0,0,"London, England",354,381,NA,"en"
"3673","@JolyonMaugham @pedromakee So these ""profits"" will be touted as Brexit benefits as well as a method of funding the Tory party via ""donations"".
I subscribed to the Tory emails to spy on them, I have noticed that since the PPE debacle they've stopped sending out the desperate begging emails. Odd coincidence?","joa_becker","3062777470",2021-03-17 19:55:44,0,4,"",530,324,NA,"en"
"3674","Ok. I’m super late to this party. @KimsConvenience is hysterical. <U+0001F923>","willchen79","24232662",2021-03-17 19:55:44,0,0,"United States",642,1072,NA,"en"
"3675","@RedJohnBounds You are correct.    But the voters of the North can not stop thinking about Rotherham and blame the labour party for Rotherham.   That is the reason the North now votes Tory <U+0001F614>","andrewkwessex","1357358473705447424",2021-03-17 19:52:01,0,0,"Palo Alto, CA",5,43,NA,"en"
"3676","@David__Osland David, it could get traction yes.    Voters in the North hate the Labour party and are hungry for a replacement","andrewkwessex","1357358473705447424",2021-03-17 19:54:41,0,0,"Palo Alto, CA",5,43,NA,"en"
"3677","@TomLondon6 It is because of Rotherham that the working class HATE the labour party and will forgive a clown like Johnson all his failures.    Rotherham.","andrewkwessex","1357358473705447424",2021-03-17 19:55:43,0,0,"Palo Alto, CA",5,43,NA,"en"
"3678","@FinanceFunky I hope there’s room still for growth. I was late to this particular party. Up a bit, but hoping for a lot more in time.","thecuriouscatt","625941572",2021-03-17 19:55:42,0,0,"",215,1376,NA,"en"
"3679","Next cabinet: the party supplies https://t.co/rPGUjDvG13","allthingsHHH","182211776",2021-03-17 19:55:42,2,0,"Somewhere with a book! ",955,701,NA,"en"
"3680","@sunchartist Some care, but most do not.  Party on!!","pjhermaninmaine","16537365",2021-03-17 19:55:42,0,0,"Oceans and mountains",344,1363,NA,"en"
"3681","Another party?? Where do I have to send my CV to work in ArtLife<U+0001F440>#SenÇalKapimi #EdSer https://t.co/JY80GZxfsx","xgardenrosex","847912648779997185",2021-03-17 19:55:41,0,43,"",226,54,NA,"en"
"3682","The Anchoress is talking about her fine new album The Art of Losing in tonight's @LlSTENlNG_PARTY. I spoke to her for @heraldmagazine about love, loss &amp; grief.
https://t.co/zaWLXEJDi9 (NB, contains Simple Minds talk)","TeddyJamieson","317305291",2021-03-17 19:55:41,1,0,"Beating on against the current",2181,1530,NA,"en"
"3683","@mikeev @BrettHowse @IanCutress 3b: While python has libraries for many things on windows, the combination of MS-provided PS modules and .net classes means that a LOT of windows' internals are available to the object model natively without having to find third-party libraries. 4/?","TheAraemo","709413510",2021-03-17 19:55:39,0,0,"Cleveland, Ohio",3,3,NA,"en"
"3684","@mikeev @BrettHowse @IanCutress 3: First-party modules for managing various windows features and MS apps that also return objects, instead of returning strings you need to parse. (of course all this object-based stuff could apply to python too, depending on what you need to interact with).  3/?","TheAraemo","709413510",2021-03-17 19:55:25,0,0,"Cleveland, Ohio",3,3,NA,"en"
"3685","@_jayphelps Now obviously most users don't care. It is similar to the GitHub oauth permission model. A 3rd party app can ask you, a developer, to ""act on your behalf"" and most of you will click ""Authorize"" without any care trusting the service to be safe.","PythonRoboto","1371551211351121920",2021-03-17 19:55:39,0,1,"",23,2,NA,"en"
"3686","If you met me at a party you didn’t meet the real me, you met my alter ego <U+0001F923>","MMXXbrandon","319446228",2021-03-17 19:55:39,2,0,"Inland Empire, CA",1988,1699,NA,"en"
